dataset_id,sample_id,method,sender_id,receiver_id,score,distance,mechanism,sender_type,receiver_type
demo_ds1,s2,baseline_A,s2_S06,s2_R11,0.1349271939794515,0.7344626074174896,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S06,s2_R12,0.05372443800901337,0.7371611806727244,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S06,s2_R13,0.010996394291288077,0.6567872722954733,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S06,s2_R14,0.08205038583046864,0.7633094296387272,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S06,s2_R15,0.08662008167772517,0.7249981962461051,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S06,s2_R16,0.016702234431647103,0.6645877847320363,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S06,s2_R17,0.05912224338342017,0.7169717461184022,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S06,s2_R18,0.0,0.7354081724690903,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S06,s2_R19,0.0,0.7002182302279215,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S07,s2_R00,0.05252848238921623,0.5811334159558764,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R01,0.1829073189373197,0.5729710730405727,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R02,0.11194049345916912,0.5787996200848067,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R03,0.2944252221557888,0.47136943357597877,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R04,0.22924454850137185,0.5551696618334081,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R05,0.0,0.6165533171218781,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R06,0.22840848315059734,0.5674742108058053,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R07,0.021216214861949478,0.580170035774754,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S07,s2_R08,0.240265306977996,0.5152543094420546,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R09,0.10834211281191047,0.5760927101569713,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R10,0.051204553623488414,0.7315617977690855,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R11,0.14410078395060777,0.7449631596835217,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R12,0.20139469957824774,0.7482315655368527,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S07,s2_R13,0.0,0.6683927890145089,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R14,0.0,0.7773398361143118,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R15,0.22603015094108814,0.7380434590618977,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S07,s2_R16,0.07868003745406547,0.6747875180130081,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S07,s2_R17,0.0,0.7307817014000527,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S07,s2_R18,0.0,0.7490586645133785,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S07,s2_R19,0.060177278084912786,0.7119891962150887,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S08,s2_R00,0.022457805965062465,0.5623015710229609,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R01,0.05929980520575932,0.567344665983972,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R02,0.18331397244606362,0.5896985335341306,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R03,0.10856052138225103,0.47772559906947737,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R04,0.0,0.5394400927907282,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R05,0.007843121932964263,0.6228839872785158,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R06,0.0,0.5857101811696275,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R07,0.0,0.5738257113889748,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S08,s2_R08,0.1828080894814542,0.5092994400072114,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R09,0.040998452759637524,0.5560451475181897,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R10,0.10220023674843409,0.7852142882378528,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R11,0.0,0.793825364687929,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R12,0.0,0.8004254162566252,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S08,s2_R13,0.10292409041369445,0.7244674271005036,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R14,0.0,0.8471729455635536,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R15,0.009047247517397923,0.8021074598954009,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S08,s2_R16,0.08422856223995553,0.7225761883170411,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S08,s2_R17,0.16307036655503837,0.7995428998350599,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S08,s2_R18,0.0,0.816726356670787,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S08,s2_R19,0.11135773898436828,0.768637614709927,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S09,s2_R00,0.11539215479700213,0.41422303872153465,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R01,0.01780448370290838,0.3992440492886034,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R02,0.26049831257627565,0.4017140685316956,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R03,0.2740091584465619,0.29495857842260614,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R04,0.27206742778591064,0.3867557829902929,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R05,0.0,0.43969355651427305,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R06,0.10659245198739661,0.39091359388936225,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R07,0.18500008475322266,0.40665738317902617,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S09,s2_R08,0.13880767608561229,0.3423114741895255,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R09,0.3141818224287519,0.4100987590529641,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R10,0.0,0.5773201044169768,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R11,0.11841918027815058,0.5857863834037113,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R12,0.13466596555248372,0.5924044845962804,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S09,s2_R13,0.10169458431289896,0.517032919053471,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R14,0.0,0.6452326492520812,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R15,0.08659811661914085,0.5970817124460607,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S09,s2_R16,0.02895725557685165,0.5145634727712951,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S09,s2_R17,0.15694105433745387,0.5971624425904233,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S09,s2_R18,0.0,0.613556029552763,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S09,s2_R19,0.22690102688163058,0.5612347384043794,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S10,s2_R00,0.0006578502201457052,0.8448598335730779,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R01,0.013471587211876065,0.7875566994646367,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R02,0.01352987634696376,0.7207015058869675,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R03,0.17506615413107224,0.6880379009982177,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R04,0.13844719147496043,0.8166058774385984,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R05,0.235690514329406,0.7619668149180194,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R06,0.12776310134723665,0.6818958425920212,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R07,0.03756299391355879,0.7947386363106568,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S10,s2_R08,0.07458397037495315,0.7563421508655546,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R09,0.0,0.8462804117482511,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R10,0.0903391612304856,0.5702286010532964,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R11,0.02646854156160339,0.6087834241034923,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R12,0.1405861210243989,0.5892649766528452,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S10,s2_R13,0.12465116266231484,0.5218032154177968,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R14,0.020895800299954997,0.4811516026358615,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R15,0.11423476942687709,0.501825701648158,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S10,s2_R16,0.0,0.5774278937182057,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S10,s2_R17,0.15714360785407572,0.46276167083923486,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S10,s2_R18,0.23783825660098235,0.48119962444836745,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S10,s2_R19,0.0,0.5396822784964934,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S11,s2_R00,0.0,0.8689174765899587,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R01,0.013970673709885681,0.8136714842834447,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R02,0.11937353821924507,0.749860526947728,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R03,0.0,0.7115476755849106,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R04,0.044426395679399835,0.8402842191630641,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R05,0.1905087462957905,0.7918055826044779,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R06,0.16070757707831382,0.7117820078871616,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R07,0.06962140860244784,0.8209998768098411,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S11,s2_R08,0.21042830632367784,0.780058562631862,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R09,0.01878925481121594,0.8699397365036187,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R10,0.0,0.6122093030447947,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R11,0.0,0.6503131247558905,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R12,0.12790649084518824,0.6314357392881251,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S11,s2_R13,0.12021571736629778,0.5622142373182571,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R14,0.035788731340137485,0.5265140155683703,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R15,0.16350374382136365,0.5456573287121489,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S11,s2_R16,0.03227656778821922,0.6166343360140761,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S11,s2_R17,0.0,0.5071419260725348,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S11,s2_R18,0.23278160505327292,0.5258045351293257,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S11,s2_R19,0.2289417374900618,0.5816178925050953,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S12,s2_R00,0.04181572706327085,0.8531979502196728,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R01,0.04420902545251331,0.8024630024971068,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R02,0.09514380833520253,0.7455915118863784,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R03,0.07989309821774976,0.6959545017914592,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R04,0.0,0.82400310725006,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R05,0.0,0.7887056026198014,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R06,0.05356956116453876,0.7094463298718923,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R07,0.0,0.8100408916103544,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S12,s2_R08,0.0,0.7642858058703101,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R09,0.0,0.8534302984386701,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R10,0.043297777293986706,0.6434077502573027,secretion,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R11,0.012824091001024385,0.6796038521771487,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R12,0.08252386605967005,0.6631576427992247,contact,Tcell,Stromal
demo_ds1,s2,baseline_A,s2_S12,s2_R13,0.1873967069306552,0.5886509858034782,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R14,0.0,0.5737740208054671,contact,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R15,0.03340659919935538,0.5847328375080564,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S12,s2_R16,0.0006376445381277296,0.6388007191541694,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S12,s2_R17,0.25783662921610584,0.5491118076929634,secretion,Tcell,Endo
demo_ds1,s2,baseline_A,s2_S12,s2_R18,0.22330384449327134,0.5687109815814183,secretion,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S12,s2_R19,0.16504782433565068,0.6129386025778975,contact,Tcell,Tumor
demo_ds1,s2,baseline_A,s2_S13,s2_R00,0.18099690507642735,0.8318826240660478,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R01,0.14113255875501673,0.7708943943529514,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R02,0.04646948161246341,0.6982883815407389,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R03,0.0,0.6772987040515434,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R04,0.03227076700914071,0.8045416933169569,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R05,0.0,0.737819150290813,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R06,0.29336955981270174,0.6582600584750247,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R07,0.13607292995040657,0.777734634425592,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S13,s2_R08,0.06095913265969959,0.7446290905240515,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R09,0.0,0.8340661796034878,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R10,0.07135084533123195,0.5175014495238641,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R11,0.05534454301066141,0.5571743227940377,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R12,0.1420220927267977,0.5358258988194735,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S13,s2_R13,0.0,0.4741397792831826,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R14,0.14959617367653838,0.4163665362042909,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R15,0.09711827886475889,0.44336970098991607,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S13,s2_R16,0.3004606196249579,0.5326207142050992,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S13,s2_R17,0.221842234873672,0.4024670796072302,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S13,s2_R18,0.12949797507631827,0.4198598804061459,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S13,s2_R19,0.22362475239694987,0.4873151110994817,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S14,s2_R00,0.008432480369870278,0.7472740431256166,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R01,0.0,0.6941255188027629,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R02,0.12303109596936194,0.6344020103877033,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R03,0.21857336625224666,0.5897626970610499,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R04,0.0,0.7183727216899924,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R05,0.018103777562026593,0.67719751246663,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R06,0.14009968220800822,0.5976195662190618,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R07,0.0,0.7015946787512861,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S14,s2_R08,0.30796786234070794,0.6582916221151404,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R09,0.06270389358366353,0.747964174645888,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R10,0.026650541398350706,0.5344010035223928,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R11,0.0,0.5695969921404233,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R12,0.07198873718544,0.5543081474475001,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S14,s2_R13,0.1621053279691793,0.47788553104500064,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R14,0.034003262828341624,0.4767110152301742,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R15,0.23348252072731757,0.48074150713345587,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S14,s2_R16,0.10079404493310404,0.5265263145772388,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S14,s2_R17,0.16641488698839624,0.4476806775951401,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S14,s2_R18,0.09620631650511889,0.46781328338585576,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S14,s2_R19,0.11713419836460488,0.5041463357346007,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S15,s2_R00,0.0,0.8134325898384942,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R01,0.0,0.7535869807258435,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R02,0.02045243313438814,0.6828942203286811,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R03,0.061658439452579525,0.6579842665679206,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R04,0.06712509707126768,0.7857788511118181,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R05,0.008746204949120526,0.7231019817812676,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R06,0.0,0.6432585297850212,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R07,0.1891653148639022,0.7605483484277862,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S15,s2_R08,0.0,0.7256963748878256,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R09,0.09506216126800149,0.8153768956588355,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R10,0.0,0.5155048837108626,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R11,0.1135522007281278,0.5545969619965997,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R12,0.14206716618647802,0.5342588079656384,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S15,s2_R13,0.27900489097821823,0.4693192899497333,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R14,0.04230708205214696,0.4221955602981204,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R15,0.051428456585643365,0.4447514180038793,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S15,s2_R16,0.1356267258905173,0.5264442366285815,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S15,s2_R17,0.11207287717016849,0.40501914295486335,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S15,s2_R18,0.27115232977928544,0.4231538504728329,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S15,s2_R19,0.19008913164372016,0.48507358870791734,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S16,s2_R00,0.09569994944645453,0.8453030620032703,contact,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R01,0.0,0.789710029888141,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R02,0.07572115586568484,0.725502151651346,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R03,0.16292704271555578,0.6880016304394304,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R04,0.105224343367386,0.8167335847034014,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R05,0.0,0.7673846265187857,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R06,0.13453940246127377,0.6873490640534274,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R07,0.11146413354355496,0.7970175656323221,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S16,s2_R08,0.13264209522245507,0.7564899059898065,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R09,0.14751246229797033,0.8463974971665488,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R10,0.028920838869172266,0.5887084849463151,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R11,0.276269027869559,0.6266428625607301,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R12,0.23046478527961242,0.6080031710909987,secretion,Myeloid,Stromal
demo_ds1,s2,baseline_A,s2_S16,s2_R13,0.0703760314245467,0.5382423011611617,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R14,0.13206421158313386,0.5054118365528956,contact,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R15,0.16368507102760524,0.5231064009202129,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S16,s2_R16,0.0,0.5923940298883018,contact,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S16,s2_R17,0.0,0.48501346781253746,secretion,Myeloid,Endo
demo_ds1,s2,baseline_A,s2_S16,s2_R18,0.14976807890864174,0.5038597264860456,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S16,s2_R19,0.15414027683103,0.558109121305388,secretion,Myeloid,Tumor
demo_ds1,s2,baseline_A,s2_S17,s2_R00,0.12200377980409306,0.7617646787268527,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R01,0.18409322003756343,0.7066462429945469,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R02,0.0,0.6437398342986358,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R03,0.10826685139848712,0.6044077394381207,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R04,0.08779560796639573,0.7331441883314473,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R05,0.12587316855851732,0.6859720747870264,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R06,0.0,0.6060440105375313,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R07,0.09506187940752965,0.7139955276644123,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S17,s2_R08,0.23716054578992998,0.6729135367370741,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R09,0.18396262957758075,0.76280229694043,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R10,0.036717139109997445,0.5256740663969138,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R11,0.16032363872933444,0.5620326280992853,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R12,0.13482408656750852,0.5454060302524196,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S17,s2_R13,0.16273916823049375,0.4713761752743465,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R14,0.032382280932076415,0.45908199444232284,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R15,0.3194409571030449,0.46749954056833437,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S17,s2_R16,0.09501668657543819,0.5224977714254405,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S17,s2_R17,0.42646529254200705,0.4326102638889104,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S17,s2_R18,0.30217423735208776,0.4524212897002069,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S17,s2_R19,0.0937732807922752,0.4951896421929765,contact,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S18,s2_R00,0.03241551316637596,0.8664888648660282,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S18,s2_R01,0.09652540208536313,0.8095699834412949,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S18,s2_R02,0.1280024941768061,0.7431956897159719,secretion,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S18,s2_R03,0.007493602818114745,0.7095200488653687,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S18,s2_R04,0.2053668703706762,0.8381521716294817,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S18,s2_R05,0.0,0.7845589583639008,contact,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S18,s2_R06,0.09684088533592913,0.7044837069260783,secretion,Stromal,Stromal
demo_ds1,s2,baseline_A,s2_S18,s2_R07,0.12030192454119482,0.8167793487908691,secretion,Stromal,Tumor
demo_ds1,s2,baseline_A,s2_S18,s2_R08,0.0,0.777884079637464,contact,Stromal,Endo
demo_ds1,s2,baseline_A,s2_S18,s2_R09,0.09389345829189476,0.8678281716560059,secretion,Stromal,Stromal
